phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6531052,https://topbrindes.com/controle/eservice/,http://www.phishtank.com/phish_detail.php?phish_id=6531052,2020-04-27T02:01:57+00:00,yes,2020-04-27T02:03:25+00:00,yes,Other
6537806,https://www.sriaishwaryaconstruction.com/https/34.237.113.1131282/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6537806,2020-04-29T20:05:26+00:00,yes,2020-05-02T04:25:48+00:00,yes,Other
6506560,https://greenpoint.art.br/.well-known/pki-validation/checkpoint/login-submit,http://www.phishtank.com/phish_detail.php?phish_id=6506560,2020-04-15T07:00:41+00:00,yes,2020-04-17T09:11:03+00:00,yes,Other
6269816,http://www.arrowcase.com/wp-content/plugins/bankofamerica.com.update,http://www.phishtank.com/phish_detail.php?phish_id=6269816,2019-11-06T00:01:34+00:00,yes,2019-11-06T13:08:44+00:00,yes,Other
6514331,http://aubootlegger.com/rbcroyalbank/home/app/log.php,http://www.phishtank.com/phish_detail.php?phish_id=6514331,2020-04-19T02:06:32+00:00,yes,2020-04-19T02:54:25+00:00,yes,Other
6523532,https://secure-account-info.openvcsme.cf/protection.html,http://www.phishtank.com/phish_detail.php?phish_id=6523532,2020-04-23T07:49:23+00:00,yes,2020-04-23T07:51:08+00:00,yes,Facebook
6541582,http://satkom.id/img/clpds/,http://www.phishtank.com/phish_detail.php?phish_id=6541582,2020-05-01T15:14:33+00:00,yes,2020-05-01T15:32:18+00:00,yes,Other
6511467,https://barclaysco.com/jhvjhhj/excilefiless/excilefiless/index.php?ref=nobody@mycraftmail.com,http://www.phishtank.com/phish_detail.php?phish_id=6511467,2020-04-17T14:05:34+00:00,yes,2020-04-17T20:57:25+00:00,yes,Other
6536878,https://verified-paxful.com/paxful-service,http://www.phishtank.com/phish_detail.php?phish_id=6536878,2020-04-29T13:00:33+00:00,yes,2020-04-29T13:02:48+00:00,yes,Other
6532215,http://www.artoxz.com/image/file/OneDrivrk,http://www.phishtank.com/phish_detail.php?phish_id=6532215,2020-04-27T14:02:16+00:00,yes,2020-04-27T14:07:07+00:00,yes,Other
6338238,http://lynkos.com.br/user,http://www.phishtank.com/phish_detail.php?phish_id=6338238,2019-12-29T03:00:29+00:00,yes,2020-01-06T07:38:02+00:00,yes,Other
6536767,http://lunarmanor.com/sites/redirect/com.htm,http://www.phishtank.com/phish_detail.php?phish_id=6536767,2020-04-29T11:07:35+00:00,yes,2020-04-29T11:08:41+00:00,yes,Other
6550857,https://www.jonakurier.org/oplata92/banks,http://www.phishtank.com/phish_detail.php?phish_id=6550857,2020-05-06T18:14:07+00:00,yes,2020-05-06T18:15:46+00:00,yes,PKO Polish Bank
6556270,https://xn--sparkass-i1a.connect-1412.de/4ca1fbcb1e268d2d3ce19e78aaaec3da/info,http://www.phishtank.com/phish_detail.php?phish_id=6556270,2020-05-09T12:47:40+00:00,yes,2020-05-09T12:51:41+00:00,yes,Other
6509752,https://betasus33.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6509752,2020-04-16T15:43:04+00:00,yes,2020-04-16T16:33:12+00:00,yes,Other
6553259,http://bcpzonasegurabeta.viabcp.com.luckybonu.com/iniciar-sesion/,http://www.phishtank.com/phish_detail.php?phish_id=6553259,2020-05-07T17:48:03+00:00,yes,2020-05-07T17:49:01+00:00,yes,Other
6452034,https://tavatavukculuk.com/wp-admin/user/cn/rebrand/boxMrenewal.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4,http://www.phishtank.com/phish_detail.php?phish_id=6452034,2020-03-16T12:37:02+00:00,yes,2020-03-16T12:38:46+00:00,yes,Other
6525446,https://postalemiseajour.com/postale/b921f/,http://www.phishtank.com/phish_detail.php?phish_id=6525446,2020-04-24T02:07:45+00:00,yes,2020-04-24T04:47:08+00:00,yes,Other
6457628,http://www.itechcircle.com/,http://www.phishtank.com/phish_detail.php?phish_id=6457628,2020-03-19T16:06:07+00:00,yes,2020-03-21T18:32:03+00:00,yes,Other
6515629,https://asachtot.com/wp-content/uploads/opp.html,http://www.phishtank.com/phish_detail.php?phish_id=6515629,2020-04-19T16:00:41+00:00,yes,2020-04-20T15:23:16+00:00,yes,Other
6505946,http://gabungg-gruppwhattsapp18.ftp1.biz/,http://www.phishtank.com/phish_detail.php?phish_id=6505946,2020-04-15T02:03:48+00:00,yes,2020-04-15T02:12:33+00:00,yes,Other
6071356,http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB432/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6071356,2019-06-10T04:45:28+00:00,yes,2019-06-10T04:49:24+00:00,yes,Other
6109402,http://vakantieverhuur.be/fonts/fonts/chaseind.php?cmd=login_submit&amp;id=ee4218840dfd24afb0a7f7049764dfeaee4218840dfd24afb0a7f7049764dfea&amp;session=ee4218840dfd24afb0a7f7049764dfeaee4218840dfd24afb0a7f7049764dfea,http://www.phishtank.com/phish_detail.php?phish_id=6109402,2019-07-06T04:51:49+00:00,yes,2019-07-06T04:55:05+00:00,yes,Other
6538361,https://www.abetterchannel.com/rvs_library/65x65/bankofamerica/bankofamerica/bankofamerica/login.php?cmd=login_submit&amp;id=1148686892c4849a3549c5c82a55f3b61148686892c4849a3549c5c82a55f3b6&amp;session=1148686892c4849a3549c5c82a55f3b61148686892c4849a3549c5c82a55f3b6,http://www.phishtank.com/phish_detail.php?phish_id=6538361,2020-04-30T02:12:46+00:00,yes,2020-04-30T02:27:50+00:00,yes,Other
6552127,http://mercvdonegro.com/smbc.co.jp/jp/jp/smbc.co.jp/pt/,http://www.phishtank.com/phish_detail.php?phish_id=6552127,2020-05-07T08:56:48+00:00,yes,2020-05-07T08:57:45+00:00,yes,Other
5754842,https://netflxius.tumblr.com/,http://www.phishtank.com/phish_detail.php?phish_id=5754842,2018-08-17T19:50:32+00:00,yes,2018-08-19T00:40:03+00:00,yes,PayPal
5020344,http://santander.byethost24.com/,http://www.phishtank.com/phish_detail.php?phish_id=5020344,2017-05-25T19:05:28+00:00,yes,2017-07-01T12:24:27+00:00,yes,Other
6509422,http://www.paxful.com.applepayers.com/,http://www.phishtank.com/phish_detail.php?phish_id=6509422,2020-04-16T14:01:47+00:00,yes,2020-04-17T15:01:58+00:00,yes,Other
6357622,https://accounts.google.com/ServiceLogin?service=cds&passive=1209600&continue=https://storage.cloud.google.com/officpcpspbcncuser.appspot.com/index.htm&followup=https://storage.cloud.google.com/officpcpspbcncuser.appspot.com/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=6357622,2020-01-14T21:57:41+00:00,yes,2020-01-16T19:35:11+00:00,yes,Other
6188739,https://www.coalesceresearchgroup.com/conferences/foodscience/programschedule,http://www.phishtank.com/phish_detail.php?phish_id=6188739,2019-09-06T23:52:23+00:00,yes,2019-09-18T13:52:56+00:00,yes,Other
6553927,https://www.mskbs.com/wp-admin/user1/support/linkedin.com/LinkedIn/login-submit,http://www.phishtank.com/phish_detail.php?phish_id=6553927,2020-05-08T03:01:59+00:00,yes,2020-05-08T03:05:37+00:00,yes,Other
5861061,http://mikilpi.cz/logs/csv/89,http://www.phishtank.com/phish_detail.php?phish_id=5861061,2018-11-30T11:47:08+00:00,yes,2018-12-08T23:45:32+00:00,yes,Cartasi
6492755,http://fpassos.com/burn/dropbox/mail.126.com/accounts.php,http://www.phishtank.com/phish_detail.php?phish_id=6492755,2020-04-08T00:02:26+00:00,yes,2020-04-08T00:11:48+00:00,yes,Other
6405040,http://kuchkuchnights.com/2222/?sec=FranziskaOppermann,http://www.phishtank.com/phish_detail.php?phish_id=6405040,2020-02-16T20:01:29+00:00,yes,2020-02-27T07:27:09+00:00,yes,Other
5849159,http://plaboixo.com/cp/,http://www.phishtank.com/phish_detail.php?phish_id=5849159,2018-11-20T14:35:00+00:00,yes,2018-11-25T01:39:36+00:00,yes,Other
6349886,https://livestudentccc-my.sharepoint.com/personal/mngo2_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=tZ00yF9YxMa3KY1XyR3VUu9cZnigCA%2fkPcLepqtXtlo%3d&docid=1_123bdc18f2465444c8818288e14d1e110&wdFormId=%7BD0C258B8%2DE49A%2D4D67%2D8709%2D29B924FA4D36%7D&action=formsubmit,http://www.phishtank.com/phish_detail.php?phish_id=6349886,2020-01-08T20:51:38+00:00,yes,2020-01-13T23:44:19+00:00,yes,Other
6143476,http://stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=info/,http://www.phishtank.com/phish_detail.php?phish_id=6143476,2019-08-01T07:59:45+00:00,yes,2019-08-01T08:18:47+00:00,yes,Other
6505559,https://onemillionsolutionsinhealth.net/NSG/MDX/,http://www.phishtank.com/phish_detail.php?phish_id=6505559,2020-04-14T20:34:11+00:00,yes,2020-04-14T20:36:17+00:00,yes,Other
6287969,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAYAAAo2YYRURFFaVkw1U1lWUlBaWlBQWEVZQTJKMUlITy4u,http://www.phishtank.com/phish_detail.php?phish_id=6287969,2019-11-20T19:19:19+00:00,yes,2019-11-27T01:24:29+00:00,yes,Other
6502369,https://vam35.joomla.com/includes/vt5/?id=promocional=id=ricardoeletro=$,http://www.phishtank.com/phish_detail.php?phish_id=6502369,2020-04-13T13:00:46+00:00,yes,2020-04-13T13:16:33+00:00,yes,Other
6495779,http://akilili.com/wp-includes/SimplePie/hwert1234/emalpas_error.php,http://www.phishtank.com/phish_detail.php?phish_id=6495779,2020-04-09T12:01:22+00:00,yes,2020-04-09T12:03:24+00:00,yes,Other
6546201,https://optest0.hot-profile.com/outsourcing/hot-profile/include/proorg,http://www.phishtank.com/phish_detail.php?phish_id=6546201,2020-05-04T15:21:07+00:00,yes,2020-05-04T15:22:29+00:00,yes,Other
6342044,http://www.pd-iskra-lj.si/signin/customer_center/customer-IDPP00C544/myaccount/signin/?country.x=US&locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=6342044,2020-01-02T14:02:46+00:00,yes,2020-01-06T09:56:34+00:00,yes,Other
6524091,http://usbank-link-mupyndtfft---com.illmickelsonbeats.com/,http://www.phishtank.com/phish_detail.php?phish_id=6524091,2020-04-23T14:09:07+00:00,yes,2020-04-23T14:29:45+00:00,yes,Other
6497070,https://services.runescape.com-m.cc,http://www.phishtank.com/phish_detail.php?phish_id=6497070,2020-04-10T10:42:39+00:00,yes,2020-04-10T10:43:25+00:00,yes,RuneScape
6324538,http://vadodaramarathon.com/regroup/sail/update/update/chaseonline/login.htm,http://www.phishtank.com/phish_detail.php?phish_id=6324538,2019-12-17T20:00:41+00:00,yes,2019-12-17T20:03:20+00:00,yes,Other
6064205,http://justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/f21374532bf11c17318cd2d7c7f38290/,http://www.phishtank.com/phish_detail.php?phish_id=6064205,2019-06-02T22:50:29+00:00,yes,2019-06-02T22:53:44+00:00,yes,Other
5705575,http://cecmultiservice.it/blog/profile/,http://www.phishtank.com/phish_detail.php?phish_id=5705575,2018-06-25T18:13:47+00:00,yes,2018-06-27T08:24:56+00:00,yes,Other
6339020,http://53.com-id3105365.thoughtoholics.net/en/signin.php?sslchannel=true,http://www.phishtank.com/phish_detail.php?phish_id=6339020,2019-12-30T02:03:23+00:00,yes,2020-01-11T17:58:51+00:00,yes,Other
6548303,https://chikh-ali.com/wp-includes/accesst/WellsFargo/wells,http://www.phishtank.com/phish_detail.php?phish_id=6548303,2020-05-05T14:04:04+00:00,yes,2020-05-05T14:44:40+00:00,yes,Other
6373903,https://1477304571.storage.googleapis.com/1477304571.html,http://www.phishtank.com/phish_detail.php?phish_id=6373903,2020-01-28T10:18:58+00:00,yes,2020-01-29T08:56:49+00:00,yes,Other
6056517,http://www.kovolem.cz/4458A73BC08A11997B7121510F00D9B9/?sec=AlexandraHentsche,http://www.phishtank.com/phish_detail.php?phish_id=6056517,2019-05-26T22:51:36+00:00,yes,2019-05-27T07:41:23+00:00,yes,Other
6534287,http://xn--72ca8ce9ah4dwbp9a8jnd.com/Paypal.com/Update/signin/myaccount/success,http://www.phishtank.com/phish_detail.php?phish_id=6534287,2020-04-28T11:00:32+00:00,yes,2020-04-28T11:02:10+00:00,yes,Other
6494948,http://meduchet.com/crm/21138163051d1d676653c26.71326395install/paypaqu/customer_center/customer-IDPP00C517/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6494948,2020-04-09T00:00:39+00:00,yes,2020-04-09T00:02:50+00:00,yes,Other
6160103,https://secure.counterpath.com/Store/Att/Login.aspx,http://www.phishtank.com/phish_detail.php?phish_id=6160103,2019-08-14T17:44:23+00:00,yes,2019-08-18T23:19:18+00:00,yes,Other
6480009,https://plusmarcas.com/.well-known/--/secure/chase%20online/step2.php,http://www.phishtank.com/phish_detail.php?phish_id=6480009,2020-04-01T02:05:05+00:00,yes,2020-04-01T02:13:23+00:00,yes,Other
6322245,http://annanninc.ms-ann.com/,http://www.phishtank.com/phish_detail.php?phish_id=6322245,2019-12-16T02:01:16+00:00,yes,2019-12-16T02:04:13+00:00,yes,Other
6548439,https://perfectimpactgolf.com/wp-content/soo/login.php?&id=b1a078d38b048dc6730e51a7e4386054823f946a55ed614c537299a8d7bf98ef22ed21f7ddd58e0284c20e9c0522eaf144134741a7f045245eb77608,http://www.phishtank.com/phish_detail.php?phish_id=6548439,2020-05-05T14:23:09+00:00,yes,2020-05-05T15:41:09+00:00,yes,Other
6302022,http://www.taofiklawal.com/js/us/delta.com,http://www.phishtank.com/phish_detail.php?phish_id=6302022,2019-12-01T03:00:50+00:00,yes,2019-12-01T03:17:55+00:00,yes,Other
6457279,http://photos-restoration.com/wp-includes/id3/sellercentral-europe.amazon.com/ap/signin/clientcontext-5a9ec21e7c5d3_82914ddbd6ec231bb9bb87bbd279a7e3/signin.php?action=presentlogin,http://www.phishtank.com/phish_detail.php?phish_id=6457279,2020-03-19T14:14:59+00:00,yes,2020-04-24T20:29:26+00:00,yes,Other
6549868,https://www.itunes.losua.cn/mim/2r6954h860w90f0099x12l9422334ob0ig63w136yd1485j430.html,http://www.phishtank.com/phish_detail.php?phish_id=6549868,2020-05-06T09:05:33+00:00,yes,2020-05-06T09:18:12+00:00,yes,Other
6332902,http://lojaxgrowup.com/wp-includes/SimplePie/XML/Declaration/d0382606bb958a88421465b41fea758c/login.htm?amp&amp;amp&amp;cmd=login_submit&amp;id=5faf246aaa32a1b03ea905e94e2e9d915faf246aaa32a1b03ea905e94e2e9d91&amp;session=5faf246aaa32a1b03ea905e94e2e9d915faf246aaa32a1b03ea905e94e2e9d91,http://www.phishtank.com/phish_detail.php?phish_id=6332902,2019-12-23T23:00:51+00:00,yes,2019-12-24T15:46:27+00:00,yes,Other
6528658,http://alexporter.eu/optimum/secure,http://www.phishtank.com/phish_detail.php?phish_id=6528658,2020-04-25T20:43:26+00:00,yes,2020-04-25T21:15:03+00:00,yes,Other
6551782,http://ripe6.net/paypal-update/-en/,http://www.phishtank.com/phish_detail.php?phish_id=6551782,2020-05-07T02:17:45+00:00,yes,2020-05-07T02:33:43+00:00,yes,Other
6411971,https://forms.gle/qj584Vg31HnMNjGr6,http://www.phishtank.com/phish_detail.php?phish_id=6411971,2020-02-20T16:14:32+00:00,yes,2020-02-28T02:54:40+00:00,yes,Other
6434782,https://avalonsempresa.com/bradesco-seguros/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6434782,2020-03-05T17:09:43+00:00,yes,2020-03-20T09:29:16+00:00,yes,Bradesco
6539054,http://bcpzonasegurabeta-viabcp-com.360egyptours.com/online/iniciar-sesion,http://www.phishtank.com/phish_detail.php?phish_id=6539054,2020-04-30T14:01:47+00:00,yes,2020-04-30T14:50:06+00:00,yes,Other
6247911,http://regiscoyne.com/368762BDB30FAB1003AAB48B3362C445/?sec=Laura%20Testa,http://www.phishtank.com/phish_detail.php?phish_id=6247911,2019-10-21T17:01:30+00:00,yes,2019-10-29T06:27:06+00:00,yes,Other
6533845,https://www.planwise.co.za/wp-content/plugins/jet-theme-core/includes/dashboard/chase/,http://www.phishtank.com/phish_detail.php?phish_id=6533845,2020-04-28T02:26:55+00:00,yes,2020-04-28T02:52:06+00:00,yes,Other
6445636,http://satkom.id/clpds/,http://www.phishtank.com/phish_detail.php?phish_id=6445636,2020-03-12T02:05:07+00:00,yes,2020-03-12T02:19:35+00:00,yes,Other
6488557,http://fareast.qa/wp/onedrive,http://www.phishtank.com/phish_detail.php?phish_id=6488557,2020-04-06T02:03:29+00:00,yes,2020-04-06T02:08:12+00:00,yes,Other
6372001,http://07dd96.htmlcomponentservice.com/get_draft?id=90a690_4bc1c646ed00e3ef15fe7ea7cd20122b.html,http://www.phishtank.com/phish_detail.php?phish_id=6372001,2020-01-27T02:00:54+00:00,yes,2020-01-28T14:31:58+00:00,yes,Other
6531074,http://cafecitoperez.ivanidzakovic.com/admin/aociufd/goodl.vci/ad877d2de24309ed61b489bab458bca8/view/login.php?cmd=login_submit&amp;id=1406bbd0b1439d0ad3767ab05deaf7f11406bbd0b1439d0ad3767ab05deaf7f1&amp;session=1406bbd0b1439d0ad3767ab05deaf7f11406bbd0b1439d0ad3767ab05deaf7f1,http://www.phishtank.com/phish_detail.php?phish_id=6531074,2020-04-27T02:03:10+00:00,yes,2020-04-27T02:07:03+00:00,yes,Other
6531084,https://www.caribconnectlaw.com/wp-admin/includes/lst/daaum/login.php?cmd=login_submit&amp;id=25c28b840f3a55d917e779529e7b861525c28b840f3a55d917e779529e7b8615&amp;session=25c28b840f3a55d917e779529e7b861525c28b840f3a55d917e779529e7b8615,http://www.phishtank.com/phish_detail.php?phish_id=6531084,2020-04-27T02:03:38+00:00,yes,2020-04-27T02:08:10+00:00,yes,Other
5814623,http://propoleos.es/img/,http://www.phishtank.com/phish_detail.php?phish_id=5814623,2018-10-13T18:48:01+00:00,yes,2018-10-19T22:51:46+00:00,yes,Other
6523037,https://firebasestorage.googleapis.com/v0/b/access439984393434430fd4c34f4.appspot.com/o/index.html?alt=media&amp;token=d72df5bc-b23b-4e4a-818f-ae74de633b6a,http://www.phishtank.com/phish_detail.php?phish_id=6523037,2020-04-23T01:30:03+00:00,yes,2020-04-23T01:31:05+00:00,yes,Other
6292362,http://beta.eatgr.com/map/https/34.237.113.1134893/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6292362,2019-11-23T22:53:07+00:00,yes,2019-12-17T12:09:52+00:00,yes,Other
5630636,http://oaksys.co/c/,http://www.phishtank.com/phish_detail.php?phish_id=5630636,2018-05-18T22:40:11+00:00,yes,2018-05-20T16:17:21+00:00,yes,Microsoft
6532744,https://wdestaques10.umasemananovidades-sempre.com/superpromocao/264/produto/1446865041/ar-condicionado-inverter-electrolux-smart-control-wi-fi-12000-btus-frio-220v-monofasico,http://www.phishtank.com/phish_detail.php?phish_id=6532744,2020-04-27T17:01:31+00:00,yes,2020-04-27T17:03:53+00:00,yes,Other
6446801,http://officialjer.fun/products/40-oz-wide-mouth-w-straw-lid-blue-pink-violet-,http://www.phishtank.com/phish_detail.php?phish_id=6446801,2020-03-12T15:39:10+00:00,yes,2020-03-22T20:11:09+00:00,yes,Other
6533502,https://csgoweplay.com/,http://www.phishtank.com/phish_detail.php?phish_id=6533502,2020-04-28T01:23:45+00:00,yes,2020-04-28T01:25:55+00:00,yes,Steam
6418857,https://lycroproducts-my.sharepoint.com/personal/awojtysiak_lycroproducts_com/_layouts/15/guestaccess.aspx?guestaccesstoken=TM4Hdli4pQJohaBewHnEpS%2fiPUGbTNfDpB1DDRpKtdA%3d&amp;docid=1_1c8af22d6f14945c79e2efb4790644dcd&amp;wdFormId=%7B804F6E96%2D698D%2D43F5%2D9707%2D8F97539A7466%7D,http://www.phishtank.com/phish_detail.php?phish_id=6418857,2020-02-25T21:52:00+00:00,yes,2020-03-09T07:16:40+00:00,yes,Other
6334588,http://peaceau.org/aubis/nuc/login.php?cmd=login_submit&amp;id=0895eb211a958e208ae022c7211463b90895eb211a958e208ae022c7211463b9&amp;session=0895eb211a958e208ae022c7211463b90895eb211a958e208ae022c7211463b9,http://www.phishtank.com/phish_detail.php?phish_id=6334588,2019-12-25T14:04:34+00:00,yes,2019-12-25T14:13:09+00:00,yes,Other
6551163,http://cartoworld.co.ke/smsm/chase/Logon.aspx/index.php?LOB=Verfiy_I,http://www.phishtank.com/phish_detail.php?phish_id=6551163,2020-05-06T22:00:47+00:00,yes,2020-05-06T22:02:45+00:00,yes,Other
6504188,https://firebasestorage.googleapis.com/v0/b/serveweblogin.appspot.com/o/webapp.html?alt=media&amp;token=ff623aaf-a855-4cf0-8035-3f510aadd11c,http://www.phishtank.com/phish_detail.php?phish_id=6504188,2020-04-14T11:08:00+00:00,yes,2020-04-14T11:10:00+00:00,yes,Microsoft
6337013,http://taijishentie.com/js/index.htm?amp&amp;app=com-d3&amp;us.battle.net/login/en/?ref=xwnrssfus.battle.net/d3/en/index,http://www.phishtank.com/phish_detail.php?phish_id=6337013,2019-12-27T20:00:33+00:00,yes,2019-12-27T20:02:34+00:00,yes,Other
6434369,https://zencarthelper.com/dspo,http://www.phishtank.com/phish_detail.php?phish_id=6434369,2020-03-05T14:55:23+00:00,yes,2020-03-05T15:13:50+00:00,yes,Other
5870449,https://ingbancoservice.tumblr.com/,http://www.phishtank.com/phish_detail.php?phish_id=5870449,2018-12-09T07:49:46+00:00,yes,2019-01-25T18:45:50+00:00,yes,ING Direct
6544148,http://www.orioncoreltd.com/chase/chase/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6544148,2020-05-03T12:04:39+00:00,yes,2020-05-03T12:07:45+00:00,yes,Other
5870619,https://incsupdate.tumblr.com/,http://www.phishtank.com/phish_detail.php?phish_id=5870619,2018-12-09T16:25:50+00:00,yes,2018-12-25T01:25:50+00:00,yes,PayPal
6514579,https://storage.googleapis.com/systematic/suntrus1.html,http://www.phishtank.com/phish_detail.php?phish_id=6514579,2020-04-19T06:09:34+00:00,yes,2020-04-19T12:40:55+00:00,yes,Other
6544333,https://dengemuhasebe.com/Apple/home/Account,http://www.phishtank.com/phish_detail.php?phish_id=6544333,2020-05-03T14:03:05+00:00,yes,2020-05-03T14:39:26+00:00,yes,Other
6524099,http://delgadaygordo.com/GuestBook/_alert/?a=contacts,http://www.phishtank.com/phish_detail.php?phish_id=6524099,2020-04-23T14:09:31+00:00,yes,2020-04-23T14:31:01+00:00,yes,Other
6345659,http://taijishentie.com/js/index.htm?us.battle.net/login/en?ref=http,http://www.phishtank.com/phish_detail.php?phish_id=6345659,2020-01-05T23:01:00+00:00,yes,2020-01-16T03:10:52+00:00,yes,Other
6545531,https://han.gl/Ynyve,http://www.phishtank.com/phish_detail.php?phish_id=6545531,2020-05-04T09:32:31+00:00,yes,2020-05-04T09:33:29+00:00,yes,Other
6551773,http://c1511482.ferozo.com/LOGIN/postale/id/bed22,http://www.phishtank.com/phish_detail.php?phish_id=6551773,2020-05-07T02:17:06+00:00,yes,2020-05-07T02:31:39+00:00,yes,Other
6528489,http://www.checkinitausecurity.com/confirmacao/,http://www.phishtank.com/phish_detail.php?phish_id=6528489,2020-04-25T20:29:21+00:00,yes,2020-04-25T20:53:18+00:00,yes,Other
6511055,https://docs.google.com/forms/d/e/1FAIpQLSfnv6_wLJxb7sJvjQk6qvc7sBD4_19ExeMniOZK1Nv8r01eGQ/viewform,http://www.phishtank.com/phish_detail.php?phish_id=6511055,2020-04-17T08:32:47+00:00,yes,2020-04-17T10:02:17+00:00,yes,Other
5455657,http://i-to.cc/5dCOB,http://www.phishtank.com/phish_detail.php?phish_id=5455657,2018-01-30T16:23:36+00:00,yes,2018-02-17T06:35:03+00:00,yes,Other
6228087,https://glighting-my.sharepoint.com/personal/nick_glighting_com/_layouts/15/WopiFrame.aspx?sourcedoc={e0f676b4-a865-418d-bc53-76d3eceaf377}&amp;action=default&amp;originalPath=aHR0cHM6Ly9nbGlnaHRpbmctbXkuc2hhcmVwb2ludC5jb20vOm86L3Avbmljay9FclIyOXVCbHFJMUJ2Rk4yMC16cTgzY0J1c1N5dVdfN2xyRDZMV0lsN2syaGtRP3J0aW1lPWlreGlEZzlLMTBn,http://www.phishtank.com/phish_detail.php?phish_id=6228087,2019-10-06T12:00:38+00:00,yes,2019-10-06T12:01:54+00:00,yes,Other
6555958,"https://secure.runescape.com-zx.ru/m=forum/forums.ws919,494,115,75824848,1092",http://www.phishtank.com/phish_detail.php?phish_id=6555958,2020-05-09T08:08:43+00:00,yes,2020-05-09T08:10:12+00:00,yes,RuneScape
6554193,http://bclo.com.co/desbloqueos/,http://www.phishtank.com/phish_detail.php?phish_id=6554193,2020-05-08T06:47:33+00:00,yes,2020-05-08T06:48:29+00:00,yes,Other
6408592,http://obecimso.net/ckfinder/userfiles/_thumbs/Images/-/EN-OTP/2020/Login/,http://www.phishtank.com/phish_detail.php?phish_id=6408592,2020-02-19T02:05:54+00:00,yes,2020-02-23T06:13:20+00:00,yes,Other
6340673,http://186.75.130.46/en,http://www.phishtank.com/phish_detail.php?phish_id=6340673,2019-12-31T14:02:47+00:00,yes,2020-01-14T16:59:57+00:00,yes,Other
6552771,http://c1781279.ferozo.com/LOGIN/postale/id/e6694/index2.html,http://www.phishtank.com/phish_detail.php?phish_id=6552771,2020-05-07T15:05:22+00:00,yes,2020-05-07T15:16:32+00:00,yes,Other
6532302,https://polish-books.pl/modules/payu/upgrade/console/onedrive/OFE.php,http://www.phishtank.com/phish_detail.php?phish_id=6532302,2020-04-27T14:06:57+00:00,yes,2020-04-27T14:20:50+00:00,yes,Other
6371511,https://thanhlytot.com/as/asb/index.htm,http://www.phishtank.com/phish_detail.php?phish_id=6371511,2020-01-26T10:00:27+00:00,yes,2020-01-27T08:26:08+00:00,yes,Other
6147364,http://www.dunggiodrilling.com/administrator/templates/khepri/images/menu/signt/customer_center/customer-IDPP00C978/myaccount/signin/,http://www.phishtank.com/phish_detail.php?phish_id=6147364,2019-08-04T04:41:31+00:00,yes,2019-08-04T04:43:04+00:00,yes,Other
6555577,https://solcold.com/,http://www.phishtank.com/phish_detail.php?phish_id=6555577,2020-05-09T01:53:27+00:00,yes,2020-05-09T01:55:51+00:00,yes,Microsoft
6554398,http://infonext87.com/alldetails.html,http://www.phishtank.com/phish_detail.php?phish_id=6554398,2020-05-08T12:25:04+00:00,yes,2020-05-08T12:26:52+00:00,yes,Netflix
6555815,http://eventdofus.com/,http://www.phishtank.com/phish_detail.php?phish_id=6555815,2020-05-09T05:07:40+00:00,yes,2020-05-09T05:09:09+00:00,yes,Google
6346869,http://www.autorizador5.com.br/wp-includes/customize/paypal/account/verified/paypal/fr/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6346869,2020-01-07T01:01:07+00:00,yes,2020-01-15T14:55:10+00:00,yes,Other
6424775,https://1drv.ms/u/s!AnXcvgOgVrFMj2kEIb5t8lxwrNfn?e=9LLbFP,http://www.phishtank.com/phish_detail.php?phish_id=6424775,2020-02-28T22:36:08+00:00,yes,2020-03-09T07:13:40+00:00,yes,Microsoft
6169618,http://ehan.org/bbs/chat/validate/mail.htm?cmd=LOB=RBGLogon&amp;_pageLabel=page_logonform&amp;secured_page,http://www.phishtank.com/phish_detail.php?phish_id=6169618,2019-08-22T02:05:40+00:00,yes,2019-08-22T02:18:08+00:00,yes,Other
4100948,https://itunes.phgconsole.performancehorizon.com/login/itunes/en/,http://www.phishtank.com/phish_detail.php?phish_id=4100948,2016-05-22T05:07:05+00:00,yes,2016-05-29T19:01:46+00:00,yes,Other
